"area_fips","own_code","industry_code","agglvl_code","size_code","year","qtr","disclosure_code","annual_avg_estabs","annual_avg_emplvl","total_annual_wages","taxable_annual_wages","annual_contributions","annual_avg_wkly_wage","avg_annual_pay","lq_disclosure_code","lq_annual_avg_estabs","lq_annual_avg_emplvl","lq_total_annual_wages","lq_taxable_annual_wages","lq_annual_contributions","lq_annual_avg_wkly_wage","lq_avg_annual_pay","oty_disclosure_code","oty_annual_avg_estabs_chg","oty_annual_avg_estabs_pct_chg","oty_annual_avg_emplvl_chg","oty_annual_avg_emplvl_pct_chg","oty_total_annual_wages_chg","oty_total_annual_wages_pct_chg","oty_taxable_annual_wages_chg","oty_taxable_annual_wages_pct_chg","oty_annual_contributions_chg","oty_annual_contributions_pct_chg","oty_annual_avg_wkly_wage_chg","oty_annual_avg_wkly_wage_pct_chg","oty_avg_annual_pay_chg","oty_avg_annual_pay_pct_chg"
"C1630","5","62","44","0","2020","A","N",1046,0,0,0,0,0,0,"N",0.74,0,0,0,0,0,0,"N",114,12.2,0,0,0,0,0,0,0,0,0,0,0,0
"C1654","5","62","44","0","2020","A","",455,9086,517675535,35832944,936304,1096,56978,"",0.82,1.14,1.58,0.66,0.59,1.39,1.39,"",7,1.6,-290,-3.1,24970361,5.1,-1766370,-4.7,-465643,-33.2,85,8.4,4427,8.4
"C1658","5","62","44","0","2020","A","N",402,0,0,0,0,0,0,"N",0.50,0,0,0,0,0,0,"N",37,10.1,0,0,0,0,0,0,0,0,0,0,0,0
"C1662","5","62","44","0","2020","A","N",1123,0,0,0,0,0,0,"N",1.10,0,0,0,0,0,0,"N",361,47.4,0,0,0,0,0,0,0,0,0,0,0,0
"C1670","5","62","44","0","2020","A","",2097,34571,2095479759,408430513,2114461,1166,60614,"",0.52,0.74,0.96,0.94,0.83,1.30,1.30,"",272,14.9,-609,-1.7,77464921,3.8,-7040425,-1.7,-1660808,-44.0,63,5.7,3252,5.7
"C1674","5","62","44","0","2020","A","",6187,100942,5587968167,1881212442,8123567,1065,55358,"",0.48,0.61,0.62,0.75,0.64,1.01,1.01,"",425,7.4,-4465,-4.2,43802948,0.8,45207819,2.5,-110732,-1.3,54,5.3,2760,5.2
"C1682","5","62","44","0","2020","A","N",1659,0,0,0,0,0,0,"N",1.20,0,0,0,0,0,0,"N",-46,-2.7,0,0,0,0,0,0,0,0,0,0,0,0
"C1686","5","62","44","0","2020","A","",1528,27790,1522448399,206728467,1569008,1054,54784,"",0.69,0.82,1.00,1.04,0.98,1.22,1.22,"N",211,16.0,0,0,0,0,0,0,0,0,0,0,0,0
"C1694","5","62","44","0","2020","A","",488,4388,213476363,86869802,528929,936,48655,"",0.74,0.69,0.76,1.05,0.88,1.11,1.11,"",30,6.6,-51,-1.1,7596835,3.7,5762441,7.1,-67535,-11.3,44,4.9,2276,4.9
"C1698","5","62","44","0","2020","A","",24897,567463,31785144035,4565091362,65576306,1077,56013,"",0.59,0.96,0.90,0.87,0.74,0.93,0.93,"",845,3.5,-24391,-4.1,785090579,2.5,-101792516,-2.2,-6114092,-8.5,70,7.0,3635,6.9
"C1702","5","62","44","0","2020","A","",3641,16875,834892121,81788493,3106608,951,49474,"",2.62,1.60,1.88,1.56,1.66,1.17,1.17,"",-170,-4.5,-899,-5.1,18254917,2.2,-375931,-0.5,30685,1.0,67,7.6,3529,7.7
"C1714","5","62","44","0","2020","A","",6371,146204,8337897884,980759388,14009071,1097,57029,"",0.67,1.04,1.13,0.98,0.88,1.09,1.09,"",280,4.6,-4534,-3.0,264968162,3.3,42424584,4.5,110099,0.8,67,6.5,3473,6.5
"C1730","5","62","44","0","2020","A","N",705,0,0,0,0,0,0,"N",0.77,0,0,0,0,0,0,"N",94,15.4,0,0,0,0,0,0,0,0,0,0,0,0
"C1742","5","62","44","0","2020","A","N",302,0,0,0,0,0,0,"N",0.80,0,0,0,0,0,0,"N",69,29.6,0,0,0,0,0,0,0,0,0,0,0,0
"C1746","5","62","44","0","2020","A","",5856,161505,9110752649,840351742,13970127,1085,56412,"",0.62,1.20,1.34,0.99,0.91,1.11,1.11,"",2,0.0,-6595,-3.9,177098074,2.0,-46944567,-5.3,-1000640,-6.7,63,6.2,3267,6.1
"C1766","5","62","44","0","2020","A","",730,7669,365238518,210612908,1429092,916,47624,"",0.76,0.86,1.07,1.29,1.36,1.25,1.25,"",43,6.3,-196,-2.5,20013540,5.8,6830432,3.4,45446,3.3,72,8.5,3727,8.5
"C1778","5","62","44","0","2020","A","",545,10820,573619658,72219187,953366,1019,53014,"",0.57,0.68,0.92,0.92,1.09,1.34,1.34,"",9,1.7,-429,-3.8,7112107,1.3,-8643070,-10.7,-330748,-25.8,51,5.3,2655,5.3
"C1782","5","62","44","0","2020","A","",2845,36849,1846396856,469862746,6702081,964,50107,"",0.75,0.93,0.96,1.24,1.51,1.03,1.03,"",267,10.4,1064,3.0,161140803,9.6,34378866,7.9,-27595,-0.4,58,6.4,3013,6.4
"C1786","5","62","44","0","2020","A","",857,10540,500592612,93941664,790664,913,47493,"",1.03,0.83,0.88,1.15,1.15,1.07,1.07,"",5,0.6,-181,-1.7,26985216,5.7,-1421329,-1.5,-13147,-1.6,63,7.4,3317,7.5
"C1790","5","62","44","0","2020","A","",2013,40295,1976847072,458913967,2710050,943,49060,"",0.59,0.79,0.91,1.05,0.84,1.15,1.15,"",362,21.9,-1793,-4.3,-1691423,-0.1,-9621903,-2.1,-2318645,-46.1,39,4.3,2050,4.4
"C1798","5","62","44","0","2020","A","",886,14434,709735446,113582507,957824,946,49172,"",0.83,0.91,1.12,1.14,1.04,1.23,1.23,"N",65,7.9,0,0,0,0,0,0,0,0,0,0,0,0
"C1802","5","62","44","0","2020","A","",234,4068,205075059,29667199,285430,970,50416,"",0.71,0.61,0.61,0.59,0.55,1.00,1.00,"",13,5.9,7,0.2,9076836,4.6,2370653,8.7,15850,5.9,42,4.5,2147,4.4
"C1814","5","62","44","0","2020","A","",6083,136049,7058811526,938509585,15339079,998,51884,"",0.70,0.97,0.97,1.01,1.02,1.01,1.01,"",132,2.2,-7079,-4.9,195456090,2.8,-56807996,-5.7,-1119009,-6.8,76,8.2,3931,8.2
"C1858","5","62","44","0","2020","A","N",1309,0,0,0,0,0,0,"N",0.77,0,0,0,0,0,0,"N",1,0.1,0,0,0,0,0,0,0,0,0,0,0,0
"C1870","5","62","44","0","2020","A","",492,6076,376081662,94318087,1494134,1190,61892,"",1.02,1.21,1.50,1.30,1.63,1.24,1.24,"",188,61.8,-263,-4.1,-1901646,-0.5,1478219,1.6,-247157,-14.2,43,3.7,2260,3.8
"C1888","5","62","44","0","2020","A","",857,11282,570605725,90276615,337819,973,50577,"",0.52,0.72,0.85,1.04,0.95,1.17,1.17,"",42,5.2,-165,-1.4,22959901,4.2,302603,0.3,-21337,-5.9,53,5.8,2736,5.7
"C1906","5","62","44","0","2020","A","",318,6944,340126468,43464381,609148,942,48979,"",0.94,1.46,1.88,1.52,1.32,1.28,1.28,"",12,3.9,-725,-9.5,-958128,-0.3,-9634372,-18.1,-81143,-11.8,87,10.2,4501,10.1
"C1910","5","62","44","0","2020","A","",24097,381251,22755231785,3382023292,43700947,1148,59686,"",0.74,0.77,0.79,0.92,0.83,1.02,1.02,"N",1136,4.9,0,0,0,0,0,0,0,0,0,0,0,0
"C1914","5","62","44","0","2020","A","N",233,0,0,0,0,0,0,"N",0.50,0,0,0,0,0,0,"N",8,3.6,0,0,0,0,0,0,0,0,0,0,0,0
"C1918","5","62","44","0","2020","A","",96,2389,131655576,16326224,266648,1060,55111,"",0.42,0.68,0.93,0.57,0.56,1.37,1.37,"",11,12.9,-12,-0.5,7252700,5.8,-73257,-0.4,-17329,-6.1,64,6.4,3300,6.4
"C1930","5","62","44","0","2020","A","",721,9196,447474667,75465387,663954,936,48662,"",0.65,0.90,1.22,1.12,1.12,1.37,1.37,"",105,17.0,-374,-3.9,16329302,3.8,-1097973,-1.4,-51371,-7.2,70,8.1,3612,8.0
"C1934","5","62","44","0","2020","A","N",1244,0,0,0,0,0,0,"N",0.75,0,0,0,0,0,0,"N",163,15.1,0,0,0,0,0,0,0,0,0,0,0,0
"C1938","5","62","44","0","2020","A","",2271,60335,3371188126,364548410,5725725,1075,55875,"",0.74,1.22,1.46,1.23,1.20,1.20,1.20,"",86,3.9,-2514,-4.0,68734048,2.1,-31067243,-7.9,-662761,-10.4,64,6.3,3329,6.3
"C1946","5","62","44","0","2020","A","N",439,0,0,0,0,0,0,"N",0.79,0,0,0,0,0,0,"N",54,14.0,0,0,0,0,0,0,0,0,0,0,0,0
"C1950","5","62","44","0","2020","A","",196,6895,354768998,44710144,650583,989,51454,"",0.56,1.09,1.18,0.88,0.69,1.08,1.08,"",6,3.2,-734,-9.6,-9556054,-2.6,-1703244,-3.7,-34365,-5.0,71,7.7,3698,7.7
"C1966","5","62","44","0","2020","A","",1934,32370,1688483170,172849842,869636,1003,52162,"",0.64,1.21,1.68,1.22,1.46,1.39,1.39,"",155,8.7,-729,-2.2,74517371,4.6,-553828,-0.3,-112515,-11.5,65,6.9,3400,7.0
"C1974","5","62","44","0","2020","A","N",9448,0,0,0,0,0,0,"N",0.51,0,0,0,0,0,0,"N",536,6.0,0,0,0,0,0,0,0,0,0,0,0,0
"C1978","5","62","44","0","2020","A","N",2329,0,0,0,0,0,0,"N",0.60,0,0,0,0,0,0,"N",221,10.5,0,0,0,0,0,0,0,0,0,0,0,0
"C1982","5","62","44","0","2020","A","",12870,259201,14658507994,1678489609,36646924,1088,56553,"",0.72,1.05,1.05,0.95,0.80,1.00,1.00,"",2063,19.1,-21159,-7.5,-153909008,-1.0,-86181541,-4.9,-2911915,-7.4,72,7.1,3719,7.0
"C2002","5","62","44","0","2020","A","",538,7930,448996317,75322499,626223,1089,56623,"",0.82,1.01,1.47,1.58,1.58,1.46,1.45,"N",100,22.8,0,0,0,0,0,0,0,0,0,0,0,0
"C2010","5","62","44","0","2020","A","",900,9736,482977948,98531523,1572635,954,49609,"",1.19,1.07,1.24,1.29,1.38,1.16,1.16,"",20,2.3,-688,-6.6,9148687,1.9,-2070900,-2.1,190396,13.8,80,9.2,4154,9.1
"C2022","5","62","44","0","2020","A","",421,8446,416896002,112898096,523497,949,49358,"",0.74,1.08,1.23,0.86,0.35,1.14,1.14,"",42,11.1,-266,-3.1,8217217,2.0,2266926,2.0,18724,3.7,47,5.2,2450,5.2
"C2026","5","62","44","0","2020","A","",909,27386,1507160981,280714130,1673965,1058,55035,"",0.75,1.66,2.12,1.32,0.57,1.27,1.27,"",35,4.0,-1601,-5.5,-11529589,-0.8,2302982,0.8,-114769,-6.4,50,5.0,2643,5.0
"C2050","5","62","44","0","2020","A","",1540,44971,2629766737,519522876,2215395,1125,58477,"",0.58,1.05,0.97,0.99,1.04,0.93,0.93,"",72,4.9,341,0.8,167870281,6.8,8760006,1.7,357437,19.2,64,6.0,3314,6.0
"C2070","5","62","44","0","2020","A","",447,7155,391823652,47784781,1414408,1053,54760,"",0.76,0.99,1.28,0.99,1.08,1.29,1.29,"",-11,-2.4,-554,-7.2,13663551,3.6,-1215424,-2.5,-641188,-31.2,110,11.7,5707,11.6
"C2074","5","62","44","0","2020","A","",846,14781,883932403,101120348,959530,1150,59803,"",1.10,1.33,1.88,1.05,0.78,1.41,1.41,"",87,11.5,-586,-3.8,21481285,2.5,-2033802,-2.0,-153448,-13.8,71,6.6,3680,6.6
"C2094","5","62","44","0","2020","A","",5420,8899,243618709,62743342,2318303,526,27378,"",3.98,1.05,0.73,1.38,1.24,0.70,0.70,"",264,5.1,43,0.5,19789292,8.8,4545966,7.8,95836,4.3,40,8.2,2104,8.3
"C2106","5","62","44","0","2020","A","",763,4678,204797844,54093470,694142,842,43778,"",1.24,0.65,0.73,1.09,1.12,1.12,1.12,"",199,35.3,-86,-1.8,18613075,10.0,619498,1.2,44461,6.8,90,12.0,4693,12.0
"C2114","5","62","44","0","2020","A","",326,10810,541824842,52386386,563471,964,50121,"",0.41,0.62,0.68,0.36,0.24,1.11,1.11,"",7,2.2,-381,-3.4,17758614,3.4,-2952065,-5.3,-43427,-7.2,63,7.0,3293,7.0
"C2130","5","62","44","0","2020","A","",204,5620,291061545,21941728,280760,996,51788,"",0.64,1.23,1.45,0.73,0.47,1.18,1.18,"",-1,-0.5,-487,-8.0,-8297671,-2.8,-605175,-2.7,16543,6.3,53,5.6,2767,5.6
"C2134","5","62","44","0","2020","A","N",1843,0,0,0,0,0,0,"N",0.69,0,0,0,0,0,0,"N",33,1.8,0,0,0,0,0,0,0,0,0,0,0,0
"C2150","5","62","44","0","2020","A","",1376,24303,1140680020,124195243,3593067,903,46936,"",1.21,1.54,1.79,1.28,1.21,1.16,1.16,"",-73,-5.0,148,0.6,62768922,5.8,10042789,8.8,-1100999,-23.5,45,5.2,2311,5.2
"C2166","5","62","44","0","2020","A","",2594,26345,1390040355,511560143,7826297,1015,52762,"",1.20,1.27,1.57,1.35,1.48,1.24,1.24,"",1303,100.9,-227,-0.9,63957144,4.8,33966212,7.1,-692263,-8.1,55,5.7,2857,5.7
"C2178","5","62","44","0","2020","A","",885,24724,1356471142,158578126,1590130,1055,54865,"",0.68,1.22,1.56,1.10,0.87,1.28,1.28,"N",19,2.2,0,0,0,0,0,0,0,0,0,0,0,0
"C2182","5","62","44","0","2020","A","",234,5133,295528846,75669703,1144465,1107,57570,"",0.62,1.06,1.22,0.92,1.12,1.16,1.15,"",-9,-3.7,-166,-3.1,-1153699,-0.4,-71978280,-48.7,-1073384,-48.4,30,2.8,1581,2.8
"C2202","5","62","44","0","2020","A","",791,24589,1390543505,209548783,811372,1088,56550,"",0.53,1.31,1.57,0.64,0.38,1.20,1.20,"N",81,11.4,0,0,0,0,0,0,0,0,0,0,0,0
"C2214","5","62","44","0","2020","A","",402,6403,285905792,86841179,494611,859,44655,"",0.82,1.08,1.19,1.07,0.96,1.10,1.10,"",3,0.8,-114,-1.7,-9764321,-3.3,3110474,3.7,54066,12.3,-14,-1.6,-715,-1.6
"C2218","5","62","44","0","2020","A","",885,13194,553896709,276465220,1079401,807,41980,"",0.75,0.76,0.81,1.49,1.32,1.06,1.06,"",53,6.4,-428,-3.1,17754658,3.3,10537195,4.0,61691,6.1,50,6.6,2620,6.7
"C2222","5","62","44","0","2020","A","",1747,26262,1337446311,179522328,1799948,979,50926,"",0.74,0.78,0.79,0.83,1.07,1.01,1.01,"",38,2.2,-322,-1.2,53099403,4.1,-51433696,-22.3,-971583,-35.1,50,5.4,2613,5.4
"C2238","5","62","44","0","2020","A","",368,8530,529740954,42297024,757707,1194,62101,"",0.64,1.07,1.61,1.05,1.52,1.51,1.51,"",2,0.5,-223,-2.5,19973931,3.9,-78333,-0.2,44974,6.3,74,6.6,3863,6.6
"C2242","5","62","44","0","2020","A","",1036,21820,1298972305,145284300,3100944,1145,59532,"",0.86,1.28,1.77,1.34,1.21,1.38,1.38,"",28,2.8,-1941,-8.2,-19699387,-1.5,-10543794,-6.8,-430904,-12.2,78,7.3,4035,7.3
"C2250","5","62","44","0","2020","A","",603,10658,512481270,129862094,868426,925,48084,"",0.80,0.91,1.14,1.31,1.24,1.25,1.25,"",118,24.3,-570,-5.1,5099492,1.0,-11286065,-8.0,-1096266,-55.8,56,6.4,2894,6.4
"C2252","5","62","44","0","2020","A","",453,6487,300808844,60994311,545148,892,46370,"",0.77,0.90,1.12,1.41,1.19,1.25,1.25,"",38,9.2,-34,-0.5,6510363,2.2,1030085,1.7,-13868,-2.5,24,2.8,1236,2.7
"C2254","5","62","44","0","2020","A","",352,5981,344628456,40224816,435271,1108,57620,"",0.88,0.96,1.28,0.75,0.65,1.33,1.33,"",35,11.0,-518,-8.0,799442,0.2,1967957,5.1,13264,3.1,91,8.9,4712,8.9
"C2266","5","62","44","0","2020","A","",1275,16222,859991603,221030298,2492911,1020,53014,"",0.58,0.73,0.77,1.06,1.10,1.05,1.05,"",111,9.5,-398,-2.4,40774240,5.0,11080731,5.3,-136287,-5.2,72,7.6,3722,7.6
"C2290","5","62","44","0","2020","A","",999,15137,751903420,102515708,937993,955,49674,"",0.90,1.06,1.42,1.05,1.20,1.34,1.34,"",16,1.6,-602,-3.8,38670151,5.4,-37819115,-26.9,-724347,-43.6,84,9.6,4356,9.6
"C2306","5","62","44","0","2020","A","",962,37153,2076931604,233852126,2084771,1075,55902,"",0.55,1.29,1.68,1.17,0.84,1.30,1.30,"N",29,3.1,0,0,0,0,0,0,0,0,0,0,0,0
"C2342","5","62","44","0","2020","A","",20592,65908,3312030099,391287729,13892649,966,50253,"",3.22,1.24,1.46,1.32,1.25,1.18,1.18,"",534,2.7,-1017,-1.5,144277606,4.6,6386186,1.7,-228562,-1.6,56,6.2,2920,6.2
"C2346","5","62","44","0","2020","A","N",366,0,0,0,0,0,0,"N",1.05,0,0,0,0,0,0,"N",38,11.6,0,0,0,0,0,0,0,0,0,0,0,0
"C2354","5","62","44","0","2020","A","N",991,0,0,0,0,0,0,"N",0.75,0,0,0,0,0,0,"N",88,9.7,0,0,0,0,0,0,0,0,0,0,0,0
"C2358","5","62","44","0","2020","A","",568,13595,853446357,82629224,806156,1207,62777,"",0.70,1.10,1.54,0.91,1.02,1.39,1.40,"",30,5.6,23,0.2,38968089,4.8,-2139236,-2.5,-46882,-5.5,53,4.6,2766,4.6
"C2390","5","62","44","0","2020","A","",248,4940,241181195,24840383,606187,939,48819,"",0.69,1.08,1.32,0.83,0.75,1.22,1.22,"",-12,-4.6,-143,-2.8,5419603,2.3,-594306,-2.3,-349022,-36.5,47,5.3,2437,5.3
"C2402","5","62","44","0","2020","A","",362,7349,390306206,43510628,737791,1021,53111,"",0.60,1.08,1.35,0.90,0.74,1.25,1.25,"",0,0.0,-555,-7.0,7492703,2.0,62682,0.1,72079,10.8,90,9.7,4679,9.7
"C2414","5","62","44","0","2020","A","",252,5548,238045698,80273322,182724,825,42909,"",0.65,0.98,1.18,1.19,0.69,1.20,1.20,"",-1,-0.4,-292,-5.0,3583383,1.5,2295731,2.9,10438,6.1,53,6.9,2758,6.9
"C2422","5","62","44","0","2020","A","",297,8843,502549262,81449828,227767,1093,56833,"",0.53,1.28,1.71,0.82,0.32,1.34,1.34,"N",16,5.7,0,0,0,0,0,0,0,0,0,0,0,0
"C2426","5","62","44","0","2020","A","",385,4529,217980450,29474140,195592,926,48132,"",0.79,0.80,1.00,0.77,0.68,1.25,1.25,"",-45,-10.5,-98,-2.1,14407777,7.1,-1109279,-3.6,-44662,-18.6,80,9.5,4134,9.4
"C2430","5","62","44","0","2020","A","",589,11286,587995327,82546854,1140254,1002,52098,"",0.68,1.33,1.67,1.09,1.17,1.26,1.26,"",60,11.3,172,1.5,42772284,7.8,3482729,4.4,54295,5.0,59,6.3,3040,6.2
"C2434","5","62","44","0","2020","A","",1871,75685,4349588402,316887834,6845219,1105,57470,"",0.46,1.04,1.29,0.64,0.67,1.23,1.23,"N",186,11.0,0,0,0,0,0,0,0,0,0,0,0,0
"C2442","5","62","44","0","2020","A","",524,6411,291882299,111400397,1834111,876,45530,"",1.19,1.63,2.08,1.65,1.88,1.27,1.27,"",227,76.4,334,5.5,31190284,12.0,13075239,13.3,-48669,-2.6,51,6.2,2630,6.1
"C2450","5","62","44","0","2020","A","",287,6738,362688085,87048737,952400,1035,53829,"",0.61,1.41,1.93,1.11,1.35,1.37,1.37,"",2,0.7,-144,-2.1,15279125,4.4,3117729,3.7,25152,2.7,64,6.6,3346,6.6
"C2454","5","62","44","0","2020","A","",772,9529,489474141,95507079,1267197,988,51365,"",0.57,0.63,0.67,0.56,0.72,1.06,1.06,"",77,11.1,-84,-0.9,13845003,2.9,7648724,8.7,2020,0.2,36,3.8,1886,3.8
"C2458","5","62","44","0","2020","A","N",1336,0,0,0,0,0,0,"N",0.94,0,0,0,0,0,0,"N",64,5.0,0,0,0,0,0,0,0,0,0,0,0,0
"C2466","5","62","44","0","2020","A","",1800,43392,2265491748,623093958,1964277,1004,52210,"",0.56,0.92,1.11,0.93,0.68,1.21,1.21,"",53,3.0,-1528,-3.4,47878486,2.2,6072065,1.0,177476,9.9,55,5.8,2842,5.8
"C2478","5","62","44","0","2020","A","",465,8615,419619487,169288061,629867,937,48708,"",0.71,0.82,0.95,1.55,1.25,1.15,1.15,"",2,0.4,-35,-0.4,16203378,4.0,8350927,5.2,39199,6.6,40,4.5,2072,4.4
"C2486","5","62","44","0","2020","A","",2411,39433,2185118363,520711325,2305827,1066,55413,"",0.62,0.73,0.94,0.99,0.59,1.29,1.29,"",528,28.0,-484,-1.2,110364266,5.3,17488161,3.5,-2025298,-46.8,66,6.6,3436,6.6
"C2502","5","62","44","0","2020","A","N",121,0,0,0,0,0,0,"N",1.10,0,0,0,0,0,0,"N",-4,-3.2,0,0,0,0,0,0,0,0,0,0,0,0
"C2506","5","62","44","0","2020","A","N",852,0,0,0,0,0,0,"N",0.64,0,0,0,0,0,0,"N",3,0.4,0,0,0,0,0,0,0,0,0,0,0,0
"C2518","5","62","44","0","2020","A","",726,14088,742662482,95611078,1531728,1014,52716,"",0.78,1.06,1.35,1.06,0.96,1.27,1.27,"",94,14.9,-1140,-7.5,7577184,1.0,-9274131,-8.8,-168297,-9.9,86,9.3,4445,9.2
"C2522","5","62","44","0","2020","A","",443,5967,210028394,52828865,638522,677,35199,"",0.84,0.99,1.00,1.59,1.88,1.02,1.02,"",25,6.0,-164,-2.7,11561884,5.8,603790,1.2,-18067,-2.8,54,8.7,2827,8.7
"C2526","5","62","44","0","2020","A","",2413,6340,264348530,34192737,1314945,802,41696,"",3.23,0.96,0.95,1.06,1.07,0.98,0.98,"",167,7.4,-321,-4.8,-1561797,-0.6,1194398,3.6,6265,0.5,34,4.4,1778,4.5
"C2542","5","62","44","0","2020","A","",2305,50508,3213089052,280648440,7565494,1223,63615,"",0.92,1.16,1.46,0.98,0.94,1.26,1.26,"",33,1.5,-623,-1.2,157575310,5.2,-454548,-0.2,-3382047,-30.9,74,6.4,3857,6.5
"C2550","5","62","44","0","2020","A","",607,7202,349615086,31105393,182356,934,48544,"",1.02,0.83,1.00,0.65,0.64,1.21,1.21,"",6,1.0,-673,-8.5,-23500004,-6.3,-1610870,-4.9,-17764,-8.9,23,2.5,1162,2.5
"C2554","5","62","44","0","2020","A","",6042,95820,5521364294,876070904,23672614,1108,57622,"",0.94,1.18,1.10,1.13,1.17,0.93,0.93,"",2139,54.8,-3019,-3.1,135640205,2.5,-358542,0.0,-452471,-1.9,60,5.7,3132,5.7
"C2562","5","62","44","0","2020","A","N",381,0,0,0,0,0,0,"N",0.66,0,0,0,0,0,0,"N",13,3.5,0,0,0,0,0,0,0,0,0,0,0,0
"C2586","5","62","44","0","2020","A","",743,17101,822383914,351351228,1310910,925,48090,"",0.55,0.84,1.06,1.19,0.98,1.27,1.27,"N",21,2.9,0,0,0,0,0,0,0,0,0,0,0,0
"C2594","5","62","44","0","2020","A","",641,8555,399008548,129200820,674371,897,46640,"",0.54,0.82,1.00,1.27,1.09,1.23,1.23,"",69,12.1,-223,-2.5,12849854,3.3,-451547,-0.3,-470863,-41.1,51,6.0,2646,6.0
"C2598","5","62","44","0","2020","A","N",103,0,0,0,0,0,0,"N",0.61,0,0,0,0,0,0,"N",9,9.6,0,0,0,0,0,0,0,0,0,0,0,0
"C2614","5","62","44","0","2020","A","",396,7049,330053178,59712526,189859,900,46820,"",0.73,1.61,2.17,2.40,2.26,1.35,1.35,"",32,8.8,-432,-5.8,4003509,1.2,-1685183,-2.7,-65981,-25.8,62,7.4,3237,7.4
"C2630","5","62","44","0","2020","A","",467,7683,395156412,55533781,598413,989,51430,"",0.91,1.53,2.25,1.94,2.20,1.47,1.47,"",-25,-5.1,-357,-4.4,21058580,5.6,-20377839,-26.8,-488796,-45.0,94,10.5,4901,10.5
"C2638","5","62","44","0","2020","A","",551,11275,545729334,67468652,635423,931,48402,"",0.62,1.01,1.08,1.00,1.00,1.07,1.07,"",20,3.8,846,8.1,90915286,20.0,-1418520,-2.1,-52551,-7.6,92,11.0,4791,11.0
"C2642","5","62","44","0","2020","A","",21562,328788,18101459194,2672205307,36677482,1059,55055,"",0.78,0.81,0.73,0.92,0.74,0.91,0.91,"N",868,4.2,0,0,0,0,0,0,0,0,0,0,0,0
"C2658","5","62","44","0","2020","A","",1479,27163,1443094679,182070443,3175352,1022,53127,"",1.08,1.60,2.05,1.51,1.33,1.28,1.28,"N",296,25.0,0,0,0,0,0,0,0,0,0,0,0,0
"C2662","5","62","44","0","2020","A","",1426,18390,1051669308,173978702,1645700,1100,57187,"",0.73,0.58,0.58,0.93,0.95,1.00,1.00,"",126,9.7,-539,-2.8,50468107,5.0,2022227,1.2,-57669,-3.4,83,8.2,4295,8.1
"C2682","5","62","44","0","2020","A","N",776,0,0,0,0,0,0,"N",0.92,0,0,0,0,0,0,"N",62,8.7,0,0,0,0,0,0,0,0,0,0,0,0
"C2690","5","62","44","0","2020","A","",4657,137017,8315077627,907159225,11205469,1167,60686,"",0.54,0.99,1.21,0.90,0.86,1.22,1.22,"N",214,4.8,0,0,0,0,0,0,0,0,0,0,0,0
"C2698","5","62","44","0","2020","A","",699,8558,356753933,146628406,919704,802,41685,"",0.79,0.70,0.62,1.03,0.73,0.88,0.88,"",67,10.6,-506,-5.6,13925897,4.1,7204645,5.2,88516,10.6,75,10.3,3861,10.2
"C2706","5","62","44","0","2020","A","N",305,0,0,0,0,0,0,"N",0.69,0,0,0,0,0,0,"N",8,2.7,0,0,0,0,0,0,0,0,0,0,0,0
"C2710","5","62","44","0","2020","A","",353,8084,484009268,40531587,770484,1151,59875,"",0.72,1.10,1.42,0.86,0.72,1.29,1.29,"",93,35.8,-365,-4.3,395740,0.1,-4641423,-10.3,-200518,-20.7,50,4.5,2636,4.6
"C2714","5","62","44","0","2020","A","",1617,36548,1673561467,372104697,1168532,881,45790,"",0.67,1.06,1.20,1.28,1.28,1.13,1.13,"",2,0.1,-2171,-5.6,31640262,1.9,-13949175,-3.6,-138500,-10.6,65,8.0,3384,8.0
"C2718","5","62","44","0","2020","A","",417,8704,415879240,72361047,624482,919,47781,"",0.80,0.96,1.15,1.51,1.61,1.20,1.20,"",70,20.2,-186,-2.1,12064280,3.0,-172532,-0.2,-10616,-1.7,45,5.1,2357,5.2
"C2726","5","62","44","0","2020","A","",4956,97240,5756673638,507192800,2687705,1138,59201,"",0.63,1.03,1.28,0.93,1.13,1.23,1.23,"",456,10.1,-184,-0.2,343960379,6.4,-2714262,-0.5,-253013,-8.6,70,6.6,3643,6.6
"C2734","5","62","44","0","2020","A","",310,3719,162914453,83648446,266856,842,43805,"",0.54,0.55,0.72,1.15,0.97,1.30,1.30,"",18,6.2,-29,-0.8,14955126,10.1,5101871,6.5,40870,18.1,83,10.9,4325,11.0
"C2750","5","62","44","0","2020","A","",488,9340,555500357,53334649,683598,1144,59476,"",0.82,1.04,1.42,0.66,0.61,1.36,1.36,"",25,5.4,-752,-7.5,-22638832,-3.9,-2377059,-4.3,-59734,-8.0,42,3.8,2191,3.8
"C2762","5","62","44","0","2020","A","",558,7351,353293039,56902750,384325,924,48064,"",0.85,0.71,0.86,0.87,0.64,1.22,1.22,"",18,3.3,-265,-3.5,14268372,4.2,-587849,-1.0,-41754,-9.8,68,7.9,3550,8.0
"C2774","5","62","44","0","2020","A","",603,12810,710237387,75630687,579348,1066,55446,"",0.87,1.21,1.73,1.48,1.47,1.43,1.43,"N",149,32.8,0,0,0,0,0,0,0,0,0,0,0,0
"C2778","5","62","44","0","2020","A","",640,10667,525392433,101498915,3002992,947,49255,"",1.14,1.63,2.16,2.47,2.50,1.32,1.33,"",-9,-1.4,-583,-5.2,14451948,2.8,-4273013,-4.0,-1312454,-30.4,74,8.5,3840,8.5
